signal_time,entry_time,date,year,side,regime,entry_bucket,width_ratio,entry_price,ATR,horizon_bars,horizon,exit_time,return_points,return_pct,return_R,mfe_R,mae_R
2015-02-10 09:45:00+05:30,2015-02-10 09:50:00+05:30,2015-02-10,2015,LONG,narrow,09:15-10:00,0.24388100609040744,8610.45,114.33171356935682,1,1bar,2015-02-10 09:50:00+05:30,-17.200000000000728,-0.19975727168731863,-0.1504394490647315,0.0,-0.21035283430272114
2015-02-10 09:45:00+05:30,2015-02-10 09:50:00+05:30,2015-02-10,2015,LONG,narrow,09:15-10:00,0.24388100609040744,8610.45,114.33171356935682,3,3bar,2015-02-10 10:00:00+05:30,-43.55000000000109,-0.5057807663943358,-0.3809091864400549,0.0,-0.4565662349522536
2015-02-10 09:45:00+05:30,2015-02-10 09:50:00+05:30,2015-02-10,2015,LONG,narrow,09:15-10:00,0.24388100609040744,8610.45,114.33171356935682,6,6bar,2015-02-10 10:15:00+05:30,-28.150000000001455,-0.32692832546500417,-0.24621340064954836,0.0,-0.4565662349522536
2015-02-10 09:45:00+05:30,2015-02-10 09:50:00+05:30,2015-02-10,2015,LONG,narrow,09:15-10:00,0.24388100609040744,8610.45,114.33171356935682,12,12bar,2015-02-10 10:45:00+05:30,-8.100000000000364,-0.09407173841088867,-0.07084648473397258,0.0,-0.4565662349522536
2015-02-10 09:45:00+05:30,2015-02-10 09:50:00+05:30,2015-02-10,2015,LONG,narrow,09:15-10:00,0.24388100609040744,8610.45,114.33171356935682,68,EOD,2015-02-10 15:25:00+05:30,-31.600000000000364,-0.36699591775110896,-0.2763887552584517,0.312249321605263,-1.18514798536455
2015-02-10 11:05:00+05:30,2015-02-10 11:10:00+05:30,2015-02-10,2015,LONG,narrow,10:01-12:00,0.24388100609040744,8604.75,114.33171356935682,1,1bar,2015-02-10 11:10:00+05:30,-4.200000000000728,-0.04881025015254049,-0.036735214306509015,0.01049577551614998,-0.04854296176215785
2015-02-10 11:05:00+05:30,2015-02-10 11:10:00+05:30,2015-02-10,2015,LONG,narrow,10:01-12:00,0.24388100609040744,8604.75,114.33171356935682,3,3bar,2015-02-10 11:20:00+05:30,26.5,0.307969435486214,0.23178170931483816,0.24446410473018473,-0.04898028574200672
2015-02-10 11:05:00+05:30,2015-02-10 11:10:00+05:30,2015-02-10,2015,LONG,narrow,10:01-12:00,0.24388100609040744,8604.75,114.33171356935682,6,6bar,2015-02-10 11:35:00+05:30,20.649999999999636,0.2399837299166116,0.18061480367363486,0.3621042553069515,-0.04898028574200672
2015-02-10 11:05:00+05:30,2015-02-10 11:10:00+05:30,2015-02-10,2015,LONG,narrow,10:01-12:00,0.24388100609040744,8604.75,114.33171356935682,12,12bar,2015-02-10 12:05:00+05:30,-9.399999999999636,-0.10924198843661508,-0.08221690820978847,0.3621042553069515,-0.13250916589130995
2015-02-10 11:05:00+05:30,2015-02-10 11:10:00+05:30,2015-02-10,2015,LONG,narrow,10:01-12:00,0.24388100609040744,8604.75,114.33171356935682,52,EOD,2015-02-10 15:25:00+05:30,-25.899999999999636,-0.30099654260727665,-0.22653382155676316,0.3621042553069515,-1.1352930516628612
2015-02-10 11:15:00+05:30,2015-02-10 11:20:00+05:30,2015-02-10,2015,LONG,narrow,10:01-12:00,0.24388100609040744,8631.35,114.33171356935682,1,1bar,2015-02-10 11:20:00+05:30,-0.1000000000003638,-0.0011585673156616727,-0.0008746479596818165,0.011807747455664748,-0.09489930362513503
2015-02-10 11:15:00+05:30,2015-02-10 11:20:00+05:30,2015-02-10,2015,LONG,narrow,10:01-12:00,0.24388100609040744,8631.35,114.33171356935682,3,3bar,2015-02-10 11:30:00+05:30,9.0,0.10427105840917121,0.07871831637107711,0.12944789803243156,-0.09489930362513503
2015-02-10 11:15:00+05:30,2015-02-10 11:20:00+05:30,2015-02-10,2015,LONG,narrow,10:01-12:00,0.24388100609040744,8631.35,114.33171356935682,6,6bar,2015-02-10 11:45:00+05:30,-8.450000000000728,-0.09789893817306362,-0.07390775259285098,0.12944789803243156,-0.1696817041776519
2015-02-10 11:15:00+05:30,2015-02-10 11:20:00+05:30,2015-02-10,2015,LONG,narrow,10:01-12:00,0.24388100609040744,8631.35,114.33171356935682,12,12bar,2015-02-10 12:15:00+05:30,-70.75,-0.8196863758276515,-0.6188134314726339,0.12944789803243156,-0.6231866712710271
2015-02-10 11:15:00+05:30,2015-02-10 11:20:00+05:30,2015-02-10,2015,LONG,narrow,10:01-12:00,0.24388100609040744,8631.35,114.33171356935682,50,EOD,2015-02-10 15:25:00+05:30,-52.5,-0.6082478407201655,-0.45919017883128316,0.12944789803243156,-1.3679494089373812
2015-02-10 14:00:00+05:30,2015-02-10 14:05:00+05:30,2015-02-10,2015,SHORT,narrow,12:01-14:00,0.24388100609040744,8508.5,114.33171356935682,1,1bar,2015-02-10 14:05:00+05:30,21.350000000000364,0.25092554504319636,0.18673733939139167,0.20073170674625299,-0.004373239798393173
2015-02-10 14:00:00+05:30,2015-02-10 14:05:00+05:30,2015-02-10,2015,SHORT,narrow,12:01-14:00,0.24388100609040744,8508.5,114.33171356935682,3,3bar,2015-02-10 14:15:00+05:30,4.600000000000364,0.05406358347535246,0.040233806145220374,0.2934443904721755,-0.004373239798393173
2015-02-10 14:00:00+05:30,2015-02-10 14:05:00+05:30,2015-02-10,2015,SHORT,narrow,12:01-14:00,0.24388100609040744,8508.5,114.33171356935682,6,6bar,2015-02-10 14:30:00+05:30,-8.950000000000728,-0.10518892871834903,-0.07828099239124416,0.2934443904721755,-0.08746479596786345
2015-02-10 14:00:00+05:30,2015-02-10 14:05:00+05:30,2015-02-10,2015,SHORT,narrow,12:01-14:00,0.24388100609040744,8508.5,114.33171356935682,12,12bar,2015-02-10 15:00:00+05:30,-59.350000000000364,-0.69753775636129,-0.5191035640692728,0.2934443904721755,-0.624061319230709
2015-02-10 14:00:00+05:30,2015-02-10 14:05:00+05:30,2015-02-10,2015,SHORT,narrow,12:01-14:00,0.24388100609040744,8508.5,114.33171356935682,17,EOD,2015-02-10 15:25:00+05:30,-70.35000000000036,-0.8268202385849488,-0.6153148396339226,0.2934443904721755,-0.624061319230709
2015-02-12 09:15:00+05:30,2015-02-12 09:20:00+05:30,2015-02-12,2015,LONG,narrow,09:15-10:00,0.07254143933211835,8662.4,115.10662149634449,1,1bar,2015-02-12 09:20:00+05:30,-1.5,-0.01731621721462874,-0.013031396287203482,0.07949151735193807,-0.08340093623810545
2015-02-12 09:15:00+05:30,2015-02-12 09:20:00+05:30,2015-02-12,2015,LONG,narrow,09:15-10:00,0.07254143933211835,8662.4,115.10662149634449,3,3bar,2015-02-12 09:30:00+05:30,-26.399999999999636,-0.3047654229774616,-0.22935257465477812,0.07949151735193807,-0.2684467635163886
2015-02-12 09:15:00+05:30,2015-02-12 09:20:00+05:30,2015-02-12,2015,LONG,narrow,09:15-10:00,0.07254143933211835,8662.4,115.10662149634449,6,6bar,2015-02-12 09:45:00+05:30,-22.25,-0.256857222016993,-0.19329904492685165,0.07949151735193807,-0.30102525423439724
2015-02-12 09:15:00+05:30,2015-02-12 09:20:00+05:30,2015-02-12,2015,LONG,narrow,09:15-10:00,0.07254143933211835,8662.4,115.10662149634449,12,12bar,2015-02-12 10:15:00+05:30,-43.19999999999891,-0.49870705578129515,-0.3753042130714508,0.07949151735193807,-0.3852949502249861
2015-02-12 09:15:00+05:30,2015-02-12 09:20:00+05:30,2015-02-12,2015,LONG,narrow,09:15-10:00,0.07254143933211835,8662.4,115.10662149634449,74,EOD,2015-02-12 15:25:00+05:30,66.0,0.7619135574436646,0.5733814366369532,0.6059599273549618,-0.5473186440625463
2015-02-12 14:15:00+05:30,2015-02-12 14:20:00+05:30,2015-02-12,2015,LONG,narrow,14:01+,0.07254143933211835,8656.2,115.10662149634449,1,1bar,2015-02-12 14:20:00+05:30,-4.700000000000728,-0.05429634250595789,-0.04083170836657723,0.026062792574406964,-0.06472260155978361
2015-02-12 14:15:00+05:30,2015-02-12 14:20:00+05:30,2015-02-12,2015,LONG,narrow,14:01+,0.07254143933211835,8656.2,115.10662149634449,3,3bar,2015-02-12 14:30:00+05:30,-1.25,-0.014440516623922737,-0.010859496906002901,0.026062792574406964,-0.09339167339162495
2015-02-12 14:15:00+05:30,2015-02-12 14:20:00+05:30,2015-02-12,2015,LONG,narrow,14:01+,0.07254143933211835,8656.2,115.10662149634449,6,6bar,2015-02-12 14:45:00+05:30,32.149999999999636,0.37141008756728855,0.2793062604223915,0.2871250981947104,-0.09339167339162495
2015-02-12 14:15:00+05:30,2015-02-12 14:20:00+05:30,2015-02-12,2015,LONG,narrow,14:01+,0.07254143933211835,8656.2,115.10662149634449,12,12bar,2015-02-12 15:15:00+05:30,62.19999999999891,0.7185601072063827,0.5403685660426949,0.6059599273549618,-0.09339167339162495
2015-02-12 14:15:00+05:30,2015-02-12 14:20:00+05:30,2015-02-12,2015,LONG,narrow,14:01+,0.07254143933211835,8656.2,115.10662149634449,14,EOD,2015-02-12 15:25:00+05:30,72.19999999999891,0.8340842401977646,0.627244541290718,0.6598230320087268,-0.09339167339162495
2015-02-12 14:30:00+05:30,2015-02-12 14:35:00+05:30,2015-02-12,2015,LONG,narrow,14:01+,0.07254143933211835,8655.45,115.10662149634449,1,1bar,2015-02-12 14:35:00+05:30,11.349999999998545,0.13113125256339697,0.0986042319064937,0.10468555017386165,0.0
2015-02-12 14:30:00+05:30,2015-02-12 14:35:00+05:30,2015-02-12,2015,LONG,narrow,14:01+,0.07254143933211835,8655.45,115.10662149634449,3,3bar,2015-02-12 14:45:00+05:30,32.899999999999636,0.38010733121905427,0.2858219585659932,0.29364079633831214,0.0
2015-02-12 14:30:00+05:30,2015-02-12 14:35:00+05:30,2015-02-12,2015,LONG,narrow,14:01+,0.07254143933211835,8655.45,115.10662149634449,6,6bar,2015-02-12 15:00:00+05:30,33.75,0.3899277333934111,0.29320641646207835,0.29494393596702934,0.0
2015-02-12 14:30:00+05:30,2015-02-12 14:35:00+05:30,2015-02-12,2015,LONG,narrow,14:01+,0.07254143933211835,8655.45,115.10662149634449,11,EOD,2015-02-12 15:25:00+05:30,72.94999999999891,0.8428215748458937,0.6337602394343198,0.6663387301523286,0.0
2015-02-13 11:00:00+05:30,2015-02-13 11:05:00+05:30,2015-02-13,2015,LONG,narrow,10:01-12:00,0.3599485764811571,8746.3,115.98879042152726,1,1bar,2015-02-13 11:05:00+05:30,-0.7999999999992724,-0.009146724900806884,-0.0068972182319679935,0.022847035393427306,-0.013794436463935987
2015-02-13 11:00:00+05:30,2015-02-13 11:05:00+05:30,2015-02-13,2015,LONG,narrow,10:01-12:00,0.3599485764811571,8746.3,115.98879042152726,3,3bar,2015-02-13 11:15:00+05:30,-3.5499999999992724,-0.04058859174735914,-0.030606405904379536,0.022847035393427306,-0.04353869008933128
2015-02-13 11:00:00+05:30,2015-02-13 11:05:00+05:30,2015-02-13,2015,LONG,narrow,10:01-12:00,0.3599485764811571,8746.3,115.98879042152726,6,6bar,2015-02-13 11:30:00+05:30,0.9500000000007276,0.010861735819726373,0.008190446650475715,0.04267653781034705,-0.04353869008933128
2015-02-13 11:00:00+05:30,2015-02-13 11:05:00+05:30,2015-02-13,2015,LONG,narrow,10:01-12:00,0.3599485764811571,8746.3,115.98879042152726,12,12bar,2015-02-13 12:00:00+05:30,33.350000000000364,0.38130409430273793,0.28752778504543036,0.29658038397490605,-0.04353869008933128
2015-02-13 11:00:00+05:30,2015-02-13 11:05:00+05:30,2015-02-13,2015,LONG,narrow,10:01-12:00,0.3599485764811571,8746.3,115.98879042152726,53,EOD,2015-02-13 15:25:00+05:30,56.75,0.6488457976515785,0.48927141833067456,0.6500628183635871,-0.04353869008933128
2015-02-18 14:00:00+05:30,2015-02-18 14:05:00+05:30,2015-02-18,2015,LONG,narrow,12:01-14:00,0.13652233768439884,8871.05,112.92413335542838,1,1bar,2015-02-18 14:05:00+05:30,-4.399999999999636,-0.049599540076987914,-0.03896421313370322,0.0,-0.10360938492370973
2015-02-18 14:00:00+05:30,2015-02-18 14:05:00+05:30,2015-02-18,2015,LONG,narrow,12:01-14:00,0.13652233768439884,8871.05,112.92413335542838,3,3bar,2015-02-18 14:15:00+05:30,0.3000000000010914,0.0033817868234435767,0.0026566508954896494,0.023467082910086083,-0.10360938492370973
2015-02-18 14:00:00+05:30,2015-02-18 14:05:00+05:30,2015-02-18,2015,LONG,narrow,12:01-14:00,0.13652233768439884,8871.05,112.92413335542838,6,6bar,2015-02-18 14:30:00+05:30,11.450000000000728,0.12907153042763517,0.10139550917749252,0.10493771037146261,-0.10360938492370973
2015-02-18 14:00:00+05:30,2015-02-18 14:05:00+05:30,2015-02-18,2015,LONG,narrow,12:01-14:00,0.13652233768439884,8871.05,112.92413335542838,12,12bar,2015-02-18 15:00:00+05:30,1.6500000000014552,0.01859982752888841,0.014611579925152801,0.20234824320572872,-0.10360938492370973
2015-02-18 14:00:00+05:30,2015-02-18 14:05:00+05:30,2015-02-18,2015,LONG,narrow,12:01-14:00,0.13652233768439884,8871.05,112.92413335542838,17,EOD,2015-02-18 15:25:00+05:30,-5.799999999999272,-0.06538121191966309,-0.05136191731260659,0.20234824320572872,-0.10449493522220628
2015-02-18 14:15:00+05:30,2015-02-18 14:20:00+05:30,2015-02-18,2015,LONG,narrow,14:01+,0.13652233768439884,8871.6,112.92413335542838,1,1bar,2015-02-18 14:20:00+05:30,-7.149999999999636,-0.08059425582758055,-0.06331684634226974,0.009741053283429831,-0.07615732567042945
2015-02-18 14:15:00+05:30,2015-02-18 14:20:00+05:30,2015-02-18,2015,LONG,narrow,14:01+,0.13652233768439884,8871.6,112.92413335542838,3,3bar,2015-02-18 14:30:00+05:30,10.899999999999636,0.1228639704224676,0.09652498253576955,0.10006718372973965,-0.07615732567042945
2015-02-18 14:15:00+05:30,2015-02-18 14:20:00+05:30,2015-02-18,2015,LONG,narrow,14:01+,0.13652233768439884,8871.6,112.92413335542838,6,6bar,2015-02-18 14:45:00+05:30,20.899999999999636,0.23558320934216642,0.18508001238510235,0.19747771656400573,-0.07615732567042945
2015-02-18 14:15:00+05:30,2015-02-18 14:20:00+05:30,2015-02-18,2015,LONG,narrow,14:01+,0.13652233768439884,8871.6,112.92413335542838,12,12bar,2015-02-18 15:15:00+05:30,-9.850000000000364,-0.11102845033590743,-0.08722670440159605,0.19747771656400573,-0.0974105328342661
2015-02-18 14:15:00+05:30,2015-02-18 14:20:00+05:30,2015-02-18,2015,LONG,narrow,14:01+,0.13652233768439884,8871.6,112.92413335542838,14,EOD,2015-02-18 15:25:00+05:30,-6.350000000000364,-0.07157671671401285,-0.05623244395432956,0.19747771656400573,-0.10936546186392926
2015-02-18 14:30:00+05:30,2015-02-18 14:35:00+05:30,2015-02-18,2015,LONG,narrow,14:01+,0.13652233768439884,8883.3,112.92413335542838,1,1bar,2015-02-18 14:35:00+05:30,0.050000000001091394,0.0005628538943983812,0.00044277514925632894,0.024352633208566524,-0.03763588768596645
2015-02-18 14:30:00+05:30,2015-02-18 14:35:00+05:30,2015-02-18,2015,LONG,narrow,14:01+,0.13652233768439884,8883.3,112.92413335542838,3,3bar,2015-02-18 14:45:00+05:30,9.200000000000728,0.10356511656704973,0.08147062746139264,0.09386833164029601,-0.04029253858143999
2015-02-18 14:30:00+05:30,2015-02-18 14:35:00+05:30,2015-02-18,2015,LONG,narrow,14:01+,0.13652233768439884,8883.3,112.92413335542838,6,6bar,2015-02-18 15:00:00+05:30,-10.599999999998545,-0.11932502560983582,-0.0938683316402799,0.09386833164029601,-0.0938683316402799
2015-02-18 14:30:00+05:30,2015-02-18 14:35:00+05:30,2015-02-18,2015,LONG,narrow,14:01+,0.13652233768439884,8883.3,112.92413335542838,11,EOD,2015-02-18 15:25:00+05:30,-18.049999999999272,-0.20319025587337222,-0.1598418288780393,0.09386833164029601,-0.21297484678763898
2015-02-19 09:20:00+05:30,2015-02-19 09:25:00+05:30,2015-02-19,2015,LONG,narrow,09:15-10:00,0.07934520806348777,8900.75,111.5379266876569,1,1bar,2015-02-19 09:25:00+05:30,-12.649999999999636,-0.14212285481560133,-0.11341433694947389,0.016138008419681923,-0.17841464863988568
2015-02-19 09:20:00+05:30,2015-02-19 09:25:00+05:30,2015-02-19,2015,LONG,narrow,09:15-10:00,0.07934520806348777,8900.75,111.5379266876569,3,3bar,2015-02-19 09:35:00+05:30,-17.25,-0.19380389293037104,-0.15465591402201428,0.016138008419681923,-0.19275954501294534
2015-02-19 09:20:00+05:30,2015-02-19 09:25:00+05:30,2015-02-19,2015,LONG,narrow,09:15-10:00,0.07934520806348777,8900.75,111.5379266876569,6,6bar,2015-02-19 09:50:00+05:30,-16.450000000000728,-0.18481588630172432,-0.14748346583549263,0.016138008419681923,-0.19275954501294534
2015-02-19 09:20:00+05:30,2015-02-19 09:25:00+05:30,2015-02-19,2015,LONG,narrow,09:15-10:00,0.07934520806348777,8900.75,111.5379266876569,12,12bar,2015-02-19 10:20:00+05:30,-9.950000000000728,-0.11178833244390335,-0.089207324319951,0.016138008419681923,-0.19275954501294534
2015-02-19 09:20:00+05:30,2015-02-19 09:25:00+05:30,2015-02-19,2015,LONG,narrow,09:15-10:00,0.07934520806348777,8900.75,111.5379266876569,73,EOD,2015-02-19 15:25:00+05:30,-2.399999999999636,-0.026964019885960578,-0.021517344559581337,0.11386261496114168,-0.952142496761625
2015-02-19 10:05:00+05:30,2015-02-19 10:10:00+05:30,2015-02-19,2015,LONG,narrow,10:01-12:00,0.07934520806348777,8896.8,111.5379266876569,1,1bar,2015-02-19 10:10:00+05:30,-2.1999999999989086,-0.024727992087030266,-0.019724232512942762,0.016138008419698233,-0.051103693329003635
2015-02-19 10:05:00+05:30,2015-02-19 10:10:00+05:30,2015-02-19,2015,LONG,narrow,10:01-12:00,0.07934520806348777,8896.8,111.5379266876569,3,3bar,2015-02-19 10:20:00+05:30,-6.0,-0.06743997841920692,-0.053793361398961494,0.016138008419698233,-0.07979348607512296
2015-02-19 10:05:00+05:30,2015-02-19 10:10:00+05:30,2015-02-19,2015,LONG,narrow,10:01-12:00,0.07934520806348777,8896.8,111.5379266876569,6,6bar,2015-02-19 10:35:00+05:30,-30.299999999999272,-0.3405718910169867,-0.271656475064749,0.016138008419698233,-0.27658753319298063
2015-02-19 10:05:00+05:30,2015-02-19 10:10:00+05:30,2015-02-19,2015,LONG,narrow,10:01-12:00,0.07934520806348777,8896.8,111.5379266876569,12,12bar,2015-02-19 11:05:00+05:30,-83.94999999999891,-0.9435976980487244,-0.7526587815737931,0.016138008419698233,-0.7786589062499546
2015-02-19 10:05:00+05:30,2015-02-19 10:10:00+05:30,2015-02-19,2015,LONG,narrow,10:01-12:00,0.07934520806348777,8896.8,111.5379266876569,64,EOD,2015-02-19 15:25:00+05:30,1.5500000000010914,0.017421994424974052,0.01389661836140817,0.1492765778821312,-0.9167285338406355
2015-02-19 14:05:00+05:30,2015-02-19 14:10:00+05:30,2015-02-19,2015,SHORT,narrow,14:01+,0.07934520806348777,8804.3,111.5379266876569,1,1bar,2015-02-19 14:10:00+05:30,-0.0,-0.0,-0.0,0.064552033678744,-0.004931058128247922
2015-02-19 14:05:00+05:30,2015-02-19 14:10:00+05:30,2015-02-19,2015,SHORT,narrow,14:01+,0.07934520806348777,8804.3,111.5379266876569,3,3bar,2015-02-19 14:20:00+05:30,-15.300000000001091,-0.17377872176097012,-0.13717307156736158,0.064552033678744,-0.15062141191710196
2015-02-19 14:05:00+05:30,2015-02-19 14:10:00+05:30,2015-02-19,2015,SHORT,narrow,14:01+,0.07934520806348777,8804.3,111.5379266876569,6,6bar,2015-02-19 14:35:00+05:30,-23.75,-0.26975455175312063,-0.2129320555375559,0.064552033678744,-0.29138070757770806
2015-02-19 14:05:00+05:30,2015-02-19 14:10:00+05:30,2015-02-19,2015,SHORT,narrow,14:01+,0.07934520806348777,8804.3,111.5379266876569,12,12bar,2015-02-19 15:05:00+05:30,-87.10000000000036,-0.9892893245346066,-0.780900296308261,0.064552033678744,-0.7894175785297697
2015-02-19 14:05:00+05:30,2015-02-19 14:10:00+05:30,2015-02-19,2015,SHORT,narrow,14:01+,0.07934520806348777,8804.3,111.5379266876569,16,EOD,2015-02-19 15:25:00+05:30,-94.05000000000109,-1.0682280249423701,-0.8432109399287312,0.064552033678744,-0.9785908994494542
2015-02-19 15:10:00+05:30,2015-02-19 15:15:00+05:30,2015-02-19,2015,LONG,narrow,14:01+,0.07934520806348777,8905.35,111.5379266876569,1,1bar,2015-02-19 15:15:00+05:30,5.5,0.061760627038802515,0.04931058128238137,0.05782786350387382,-0.0950349384715019
2015-02-19 15:10:00+05:30,2015-02-19 15:15:00+05:30,2015-02-19,2015,LONG,narrow,14:01+,0.07934520806348777,8905.35,111.5379266876569,3,3bar,2015-02-19 15:25:00+05:30,-7.0,-0.07860443441302138,-0.06275892163212174,0.07262103788860128,-0.0950349384715019
2015-02-19 15:10:00+05:30,2015-02-19 15:15:00+05:30,2015-02-19,2015,LONG,narrow,14:01+,0.07934520806348777,8905.35,111.5379266876569,3,EOD,2015-02-19 15:25:00+05:30,-7.0,-0.07860443441302138,-0.06275892163212174,0.07262103788860128,-0.0950349384715019
2015-02-23 13:50:00+05:30,2015-02-23 13:55:00+05:30,2015-02-23,2015,SHORT,narrow,12:01-14:00,0.1708887218756735,8814.5,110.40322883561043,1,1bar,2015-02-23 13:55:00+05:30,-8.0,-0.09075954393329173,-0.07246164885188221,0.013586559159727915,-0.08151935495836748
2015-02-23 13:50:00+05:30,2015-02-23 13:55:00+05:30,2015-02-23,2015,SHORT,narrow,12:01-14:00,0.1708887218756735,8814.5,110.40322883561043,3,3bar,2015-02-23 14:05:00+05:30,29.75,0.33751205400192863,0.26946675666793696,0.28939371010221115,-0.11729729407899092
2015-02-23 13:50:00+05:30,2015-02-23 13:55:00+05:30,2015-02-23,2015,SHORT,narrow,12:01-14:00,0.1708887218756735,8814.5,110.40322883561043,6,6bar,2015-02-23 14:20:00+05:30,38.350000000000364,0.43507856373022136,0.34736302918371365,0.4623958967360668,-0.11729729407899092
2015-02-23 13:50:00+05:30,2015-02-23 13:55:00+05:30,2015-02-23,2015,SHORT,narrow,12:01-14:00,0.1708887218756735,8814.5,110.40322883561043,12,12bar,2015-02-23 14:50:00+05:30,54.399999999999636,0.6171648987463797,0.49273921219279576,0.5950912911960893,-0.11729729407899092
2015-02-23 13:50:00+05:30,2015-02-23 13:55:00+05:30,2015-02-23,2015,SHORT,narrow,12:01-14:00,0.1708887218756735,8814.5,110.40322883561043,19,EOD,2015-02-23 15:25:00+05:30,71.70000000000073,0.8134324125021354,0.649437527835001,0.6997077967259876,-0.11729729407899092
2015-02-23 14:05:00+05:30,2015-02-23 14:10:00+05:30,2015-02-23,2015,SHORT,narrow,14:01+,0.1708887218756735,8782.55,110.40322883561043,1,1bar,2015-02-23 14:10:00+05:30,6.199999999998909,0.07059453120106243,0.05615777786019883,0.12635500018545973,-0.01539810038103156
2015-02-23 14:05:00+05:30,2015-02-23 14:10:00+05:30,2015-02-23,2015,SHORT,narrow,14:01+,0.1708887218756735,8782.55,110.40322883561043,3,3bar,2015-02-23 14:20:00+05:30,6.399999999999636,0.07287177414304088,0.05796931908150248,0.1730021866338556,-0.01539810038103156
2015-02-23 14:05:00+05:30,2015-02-23 14:10:00+05:30,2015-02-23,2015,SHORT,narrow,14:01+,0.1708887218756735,8782.55,110.40322883561043,6,6bar,2015-02-23 14:35:00+05:30,19.69999999999891,0.22430842978404802,0.17843681029775008,0.1929291400681298,-0.026720233014138155
2015-02-23 14:05:00+05:30,2015-02-23 14:10:00+05:30,2015-02-23,2015,SHORT,narrow,14:01+,0.1708887218756735,8782.55,110.40322883561043,12,12bar,2015-02-23 15:05:00+05:30,8.349999999998545,0.09507489282723748,0.07563184598913889,0.30569758109387807,-0.026720233014138155
2015-02-23 14:05:00+05:30,2015-02-23 14:10:00+05:30,2015-02-23,2015,SHORT,narrow,14:01+,0.1708887218756735,8782.55,110.40322883561043,16,EOD,2015-02-23 15:25:00+05:30,39.75,0.4526020347165687,0.36004381773278976,0.41031408662377644,-0.026720233014138155
2015-02-24 14:35:00+05:30,2015-02-24 14:40:00+05:30,2015-02-24,2015,SHORT,narrow,14:01+,0.3604999666969679,8727.4,111.46556739382989,1,1bar,2015-02-24 14:40:00+05:30,-13.200000000000728,-0.15124779430300808,-0.11842222049938092,-0.0,-0.11887078951641748
2015-02-24 14:35:00+05:30,2015-02-24 14:40:00+05:30,2015-02-24,2015,SHORT,narrow,14:01+,0.3604999666969679,8727.4,111.46556739382989,3,3bar,2015-02-24 14:50:00+05:30,-25.25,-0.2893186974356624,-0.22652735360675785,-0.0,-0.28618703287348485
2015-02-24 14:35:00+05:30,2015-02-24 14:40:00+05:30,2015-02-24,2015,SHORT,narrow,14:01+,0.3604999666969679,8727.4,111.46556739382989,6,6bar,2015-02-24 15:05:00+05:30,-30.950000000000728,-0.35463024497560247,-0.277664221549676,-0.0,-0.307718345691566
2015-02-24 14:35:00+05:30,2015-02-24 14:40:00+05:30,2015-02-24,2015,SHORT,narrow,14:01+,0.3604999666969679,8727.4,111.46556739382989,10,EOD,2015-02-24 15:25:00+05:30,-33.399999999999636,-0.3827027522515255,-0.2996441033847774,-0.0,-0.4234491520886786
2015-02-25 09:15:00+05:30,2015-02-25 09:20:00+05:30,2015-02-25,2015,LONG,narrow,09:15-10:00,0.018712098469265387,8807.65,109.55478902413839,1,1bar,2015-02-25 09:20:00+05:30,9.75,0.11069922169931821,0.08899656589044014,0.09447327763754747,-0.03149109254583809
2015-02-25 09:15:00+05:30,2015-02-25 09:20:00+05:30,2015-02-25,2015,LONG,narrow,09:15-10:00,0.018712098469265387,8807.65,109.55478902413839,3,3bar,2015-02-25 09:30:00+05:30,26.149999999999636,0.2969009894807314,0.23869335364461305,0.29984996815394777,-0.03149109254583809
2015-02-25 09:15:00+05:30,2015-02-25 09:20:00+05:30,2015-02-25,2015,LONG,narrow,09:15-10:00,0.018712098469265387,8807.65,109.55478902413839,6,6bar,2015-02-25 09:45:00+05:30,14.300000000001091,0.16235885849234577,0.13052829663932217,0.29984996815394777,-0.03149109254583809
2015-02-25 09:15:00+05:30,2015-02-25 09:20:00+05:30,2015-02-25,2015,LONG,narrow,09:15-10:00,0.018712098469265387,8807.65,109.55478902413839,12,12bar,2015-02-25 10:15:00+05:30,6.0,0.0681225979688112,0.054767117471040086,0.29984996815394777,-0.03149109254583809
2015-02-25 09:15:00+05:30,2015-02-25 09:20:00+05:30,2015-02-25,2015,LONG,narrow,09:15-10:00,0.018712098469265387,8807.65,109.55478902413839,74,EOD,2015-02-25 15:25:00+05:30,-42.399999999999636,-0.4813996923129284,-0.38702096346201326,0.29984996815394777,-0.5111597630630408
2015-02-26 09:20:00+05:30,2015-02-26 09:25:00+05:30,2015-02-26,2015,SHORT,narrow,09:15-10:00,0.18936680147376092,8748.35,108.51954957293148,1,1bar,2015-02-26 09:25:00+05:30,-8.549999999999272,-0.09773271531202195,-0.07878764732849515,-0.0,-0.09399228102346584
2015-02-26 09:20:00+05:30,2015-02-26 09:25:00+05:30,2015-02-26,2015,SHORT,narrow,09:15-10:00,0.18936680147376092,8748.35,108.51954957293148,3,3bar,2015-02-26 09:35:00+05:30,5.950000000000728,0.06801282527563171,0.05482883059703431,0.07740540790168268,-0.09399228102346584
2015-02-26 09:20:00+05:30,2015-02-26 09:25:00+05:30,2015-02-26,2015,SHORT,narrow,09:15-10:00,0.18936680147376092,8748.35,108.51954957293148,6,6bar,2015-02-26 09:50:00+05:30,2.25,0.025719135608429016,0.02073359140223733,0.13085199907190453,-0.09399228102346584
